x to 2.JPG,y to 2.JPG
50.917,2031.16
1770.41,1893.08
3344.62,334.917
1701.19,1928.38
1770.41,1893.08
1330.91,1269.46
1564.44,1018.15
1895.76,2144.02
1535.94,1849.73
1875.53,2224.69
2500,839.03
2056.9,2500.14
3423.66,166.772
2156.68,2240.06
1253.1,2700.61
1529.73,2236.88
1324,1543.53
1151.35,1777.62
1243.04,21.1975
1822.38,1349.39
1476.29,1621.97
3891.5,371.031
1795.15,1540.8
1501.67,2702.54
379.941,1848.4
1498.57,2677.45
1064.1,1336.13
1754.45,2936.63
1448.13,1624.97
1203.7,2690.81
1818.08,2560.26
1533.88,1835.79
1932.47,72.6434
924.243,1688.07
1994.49,932.164
322.916,2826.92
891.887,1558.39
1555.94,2615.19
2015.98,2119.93
313.568,2297.15
1959.75,1037.5
833.962,1284.08
1964.17,1029.36
1963.78,1037.01
2537.73,164.749
2357.73,1047.84
2209.4,712.831
3256.36,1051.83
1544.84,1554.56
1544.84,1554.56
1961.31,1197.37
1852.95,2190.86
1838.92,1159.93
1871.44,1857.12
1364.41,1319.67
1780.02,1937.49
1975.19,1067.4
2211.23,2010.97
1975.65,1056.5
1983.03,137.943
2902.6,2291.66
1976.92,1097.66
3052.92,2245.51
1979.44,1095.09
1762.95,95.2856
209.609,2774.11
583.691,1834.33
1984.27,1062.48
816.721,498.968
816.721,498.968
1029.86,2334.65
2340.01,1446.1
740.322,860.077
1506.67,2482.42
1726.97,1705.28
1425.11,1222.91
1456.07,1531.6
951.505,2567.68
1993,1104.13
1188.36,1818.14
1445.12,2182.82
3699.34,772.96
2540.33,341.771
2549.58,293.371
2259.97,1542.45
1268.26,2437.19
799.533,1378.89
499.203,1097.83
226.646,2697.37
3220.47,1329.09
1235.86,1763.5
2002.15,1104.98
2000.49,1119.43
2191.52,1528.81
2344.35,2787.96
2367.53,437.406
2185.94,64.9963
2437.04,2908.82
2011.57,1076.16
1294.6,1766.98
3405.88,868.105
1964.11,1830.32
1598.02,1916.58
1583.17,1668.33
2046.15,1333.4
3724.83,1665.04
2018.17,1089.37
1797.95,1487.85
2736.04,2311.68
2020.73,1105.04
2020.73,1105.04
2221.32,720.179
3459.09,818.495
68.0202,388.357
1891.13,842.06
2853.11,1851.17
680.454,1875.66
2032.99,1079.96
2032.35,1089.47
2558.59,2340.93
2035.05,1069.91
1238.7,2353.5
675.307,1790.62
1433.54,2135.99
2037.2,1122.73
2042.32,1060.01
1021.29,1460.97
2006.92,105.899
1686.97,2547.1
1823.64,2397.29
3314.66,1962.25
2057.58,1002.54
2057.17,1013.3
627.222,2509.96
1108.93,1142.46
2004.15,1520.59
3560.97,2811.82
1607.47,2027.75
3653.23,2386.64
1443.94,2178.58
1558,2517.2
2059.11,1118.8
1837.94,1152.69
3811.75,1034.64
2106.88,1927.9
1485.89,2523.15
2067.61,1054.63
2067.09,1063.13
2067.96,1050.91
2068.12,1088.73
564.289,2213.44
2072.28,1064.96
1490.86,2532.85
2759.74,2074.11
1863.41,2303.26
1358.36,1313.36
3269.19,884.938
939.335,1969.09
1922.47,2504.01
2076.7,1075.67
2791.36,2729.34
2076.29,1071.85
2005.84,2030.37
2077.75,1090.27
2043.86,2517.85
2076.94,1112.22
2317.1,2431.93
2078.11,1114.85
2078.11,1114.85
2076.9,1132.27
2094.96,879.018
2015.82,1937.65
2013.64,1969.3
2091.02,951.574
2099.16,844.945
1675.58,158.52
2011.97,2010.33
2094.19,940.641
2094.19,940.641
2030.79,1781.58
2974.81,1331.95
2099.18,895.61
3862.64,2297.05
2084.21,1110
2087.75,1042.67
2103.67,839.464
2242.38,1977.56
2025.31,1369.93
3234.47,809.157
2014.83,2008.24
2015.52,2005.78
2088.98,1071.91
2089.27,1082.28
2295.44,1445.6
2029.04,1851.45
1489.96,925.415
1690.4,1765.41
2023.51,1947.07
2024.77,1921.52
2087.99,1115.35
2087.99,1115.35
1299.9,1641.42
2104.6,896.153
1267.64,1905.52
1715.23,1989.09
2109.11,834.997
2032.35,1846.32
1901.98,2810.94
2092.61,1101.47
1881.52,761.922
3201.28,2953.24
2114.4,826.321
2079.26,2351.05
666.141,1709.91
3152.39,931.18
2028.13,1962.25
2199.12,2100.37
2108.16,978.41
2116.74,893.656
2112.39,941.85
1338.88,1212.1
2120.27,840.516
1338.2,1444.29
2122.63,834.569
961.86,1381.02
2040.02,1922.63
2111.32,1035.99
2036.38,1964.02
2127.14,833.477
2115.75,995.229
2100.22,1185.78
2006.09,1148.97
2028.99,2064.04
1633.35,1473.73
1618.9,1131.67
2030.23,2050.37
2104.18,1179.34
2040.13,1954.22
2787.53,1341.7
2119.66,986.841
2032.05,2065.67
1063.34,1800.42
2047.34,1885.72
2326.47,1258.71
2114.34,1059.84
2113.28,1081.68
2132.14,834.246
1485.4,1672.99
2035.21,2052.19
2135.05,824.493
2133.98,829.069
2133.98,829.069
375.233,1829.82
2121.52,1030.94
1214.45,2187.84
2048.37,1939.47
2139.91,821.454
2113.99,1162.92
1108.02,1706.56
1547.12,2699.38
2127.73,1031.75
2127.18,1035.96
2127.18,1035.96
2138.47,877.695
1600.47,932.905
662.297,2183.85
1084.98,1191.48
2123.82,1095.96
3253.22,2433.65
2145.5,873.487
244.465,89.548
2056.99,1943.89
2927.96,1889.21
2060.42,1918.79
2147.85,869.602
2061.81,1910.82
2059.84,1945.03
2031.65,1849.24
2159.74,762.701
1875.57,773.186
2062.48,1941.96
2151.02,878.575
2051.71,2090.87
1869.4,1860.91
1667.27,153.623
2145.83,1022.7
3046.64,1882.72
2070.88,1892.99
2054.7,2083.26
1134.63,2699.52
2056.78,2065.38
2056.83,2081.77
1423.01,1892.17
2173.28,711.585
2174.89,708.245
1638.02,1133.21
2073.79,1910.77
2361.06,1971.4
847.302,1858.44
2060.67,2075.92
1942.13,735.066
665.312,338.504
2145.35,1118.65
2150.62,1056.94
1986.57,2733.9
2177.92,712.107
2177.92,712.107
697.589,84.6288
3130.53,786.961
2143.96,1147.34
2080.44,1873.01
2078.88,1904.36
168.046,2372.95
2065.76,2069.57
2158.91,1022.69
2383.25,515.765
1998.9,2297.2
329.784,233.373
2372,1044.51
259.741,334.873
2083.86,1899.16
2088.85,1842.87
2070,2057.42
2142.53,2168.9
2720.95,1051.12
2089.81,1838.23
2069.64,2071.4
2088.19,2828.09
2069.28,2081.38
2069.28,2081.38
3423.82,722.337
2092,1858.66
2142.75,1319.03
2691.77,2559.68
2166.99,1017.12
2806.92,2067.26
2072.91,2080.22
2164.12,1067.59
2096.91,1826.89
1487.63,1960.85
2167.19,1053.89
1485.4,1672.99
2098.7,1821.12
357.014,1344.88
2076.12,2080.3
2161.91,1138.74
2147.39,1327.1
974.418,1773.55
2086,2002.11
1257.05,2664.63
2102.47,1826.99
2123.52,1603.86
3953.44,1595.92
2102.35,1845.88
1755.5,1432.89
2672.87,2615.8
2088.49,580.545
2141.15,1440.02
2126.33,1601.72
2347.34,1067.31
2155.08,1301.84
2153.74,1324.12
2144.92,1422.65
494.589,379.955
2025.34,226.562
2110.43,1806.38
1686.97,2547.1
2209.11,698.987
3434.29,2173.29
2210.05,693.623
2132.37,1581.53
2132.12,1589.73
2449.14,1991.28
2186.04,1012.19
2109.38,1849.39
2140.12,1522.18
2095.58,1995.29
2140.22,1525.76
2193.34,925.573
2130.5,1640.62
2110.55,1856.08
2114.26,1818.23
2186.43,1034.08
2128.45,1674.74
1498.42,2579.35
2112.27,1851.86
2158.44,1352.6
2154.83,1401.9
3849.46,2298.46
2132.85,1634.27
2115.76,1828.52
2133.84,1660.9
1585.36,1041.76
1202.17,2887.74
3756.12,2994.7
2181.31,2815.21
2115.52,1858.07
2191.63,1056.39
2120.09,1828.1
2124.65,1782.94
2137.91,1654.83
2118.95,1855.91
1326.52,1953.63
844.257,1294.69
2122.29,1828.73
2832.51,2170.3
2123.04,1834.07
2169.94,1350.73
37.8815,1964.26
2213.87,848.013
2466.07,2083.01
2110.78,1975.7
2169.69,1378.53
2109.97,1990.99
2131.88,1786.22
2872.95,2382.13
2128.59,1829.14
2202.61,1061.11
2429.85,1681.02
2216.72,922.926
2134.67,1792.93
2206.88,1040.16
2116.47,1983.13
2153.12,1610.82
2152.56,1626.11
1012.57,2459.11
2132.86,1830.16
1558.73,2094.59
2209.99,1041.03
2119.5,1984.49
2219.53,945.688
662.401,2370.45
2119.83,1983.12
1504.19,2493.03
1817.06,1336.16
1517.92,1984.31
2214.23,1035.6
1460.38,1651.81
2120.85,2003.27
2126.54,1969.55
2163,1601.05
2163,1601.05
887.491,1800.67
2140.24,1826.45
2124.29,1984
2122.54,2007.73
1511.03,1415.46
2128.29,1962.54
2166.58,1583.49
2183.73,1407.89
2183.73,1407.89
2164.34,1607.82
3236.96,709.124
2165.34,1611.59
2167.96,1580.34
2169.07,1585.85
2096.08,678.297
1330.91,1269.46
1330.91,1269.46
1335.24,1025.46
2304.55,1962.79
2413.54,56.542
191.958,2334.84
2224.09,1043.56
2193.55,2226.92
1996.16,1602.44
2226.1,1027.96
1354.18,1221.89
1455.75,498.158
2249.34,813.776
2233.16,1026.89
2185.65,1520.49
2144.9,1929.13
2273.32,574.529
309.068,2076.62
2533.61,823.994
2149.35,1899.08
2096.85,2085.53
3744.52,1324.66
3059.79,1471.36
471.14,1072.06
2150.94,1895.34
2185.25,1576.27
2147.75,1944.6
2150.9,1913.17
58.3055,1465.49
2188.16,1564.37
553.034,1451.93
2295.34,438.958
2271.82,717.638
2312.79,260.268
2263.9,831.168
2298.78,431.138
2310.66,319.66
2132.24,2137.46
2201.13,1489.07
2258.04,913.482
2112.34,1334
2179.37,1704.91
2161.35,1881.63
2159.76,1906.41
1585.52,1615.36
2157.41,1949.33
2257.43,975.545
2155.83,1980.76
2145.95,2062.17
2201.65,1541.7
2139.16,2140.78
2139.16,2140.78
1427.59,2502.03
2332.34,168.8
173.284,352.787
2031.65,1849.24
2166.75,1899.2
2190.1,1679.04
2159.59,1968.88
2146.13,2091.97
2146.13,2091.97
2159.45,1485.3
3340.44,2320.72
2158.07,2004.45
2192.81,1682.31
2259.91,1028.57
2153.86,2048.18
2174.46,1857.84
2167.03,1936.41
2058.41,139.392
2288.14,759.427
2165.03,1966.57
2373.73,2443.39
1535.19,1239.56
2228.39,1386.67
2275.14,921.019
2096.9,2291.69
2154.93,2075.07
2277.97,923.383
2576.7,597.565
2269.89,1027.12
2282.53,910.104
2293.51,818.572
2325.04,443.856
2325.69,448.988
2869.53,1870.68
2182.33,1893.99
209.609,2774.11
2155.65,2137.36
2296.96,1123.51
1093.07,2953.07
2162.72,2090.61
2346.65,288.717
1531.56,1868.23
831.654,911.624
2187.49,1891.53
2300.3,818.229
2084.49,2043.05
2281,1027.55
2316.39,613.547
1266,1728.63
2168.35,2083.2
2461.4,2149.43
1146.63,1763.15
2165.87,2107.32
2176.43,2020.54
2175.62,2029.29
2186.31,1940.21
1474.64,1518.84
2248.39,1373.95
2319.81,618.159
2203.52,1799.86
2221.44,1641.82
3725.95,2659.81
2178.35,2027.35
2266.02,1168.2
2171.4,2095.69
496.475,1636.06
2189.6,1944.84
2189.6,1944.84
2204.33,1814.87
2319.55,725.47
2305.3,884.445
2259.15,1335.33
2175.48,2092.77
2271.36,1165.57
2225.65,1647.07
2951.55,2479.58
2207.65,1816.19
2484.02,2508.45
2201.85,1880.54
1829.73,1950.93
2231.74,1618.89
2277.81,1126.72
2200.39,1898.17
2200.39,1898.17
2274.06,1173.14
2329.32,626.031
2173.63,2140.05
3302.98,871.037
2197.17,1937.74
3979.27,2685.43
1390.52,2414.8
2198.14,1934.55
2189.77,2005.08
2305.9,951.739
2238.02,1585.47
2331.95,622.374
2204.49,1886.29
2282.65,1129.14
2294.21,1080.72
2357.17,439.13
2268.99,1321.38
2279.17,1181.03
2176.97,2143.06
2195.62,1987.02
1726.03,1183.33
2326.64,802.99
2334.68,727.957
2280.63,1261.24
2010.84,260.115
2337.44,742.109
2129.36,1887.21
2182.55,2145.16
2324.38,879.69
2342.21,619.876
957.828,2361.4
2340.86,734.059
2227.11,1780.45
2226.78,1791.94
3592.47,765.688
2205.47,1969.23
2321.81,928.432
2196.55,2052.94
2203.72,1991.17
2213.04,1913.44
2222.08,1835.83
2201.24,2022.38
2344.79,741.958
2205.69,2022.13
2329.26,925.884
237.022,200.504
2328.89,930.656
2328.89,930.656
2594.82,694.013
2198.5,2092.15
2356.28,680.388
2392.75,312.428
2330.19,949.057
2236.91,1777.8
3002.25,1081.98
1657.89,1658.92
2175.72,1621.97
2329.18,964.894
2211.23,2010.97
2225.71,1881.58
2330.06,962.043
2331.69,950.058
2414.51,776.676
2203.35,2086.57
2203.35,2086.57
1930,1372.56
2304.79,1148.8
1677.47,2024.09
2330.26,999.659
2232.83,1857.35
2437.54,375.79
2203.4,2106.73
1807.48,2605.9
2333.44,973.287
2237.28,1827.12
2203.55,2110.21
998.339,2279.82
2148.42,812.118
2233.65,1878.9
3151.22,2213.15
2156.68,2240.06
2154.71,2183.54
2231,1908.29
2213.82,2050.97
1039.17,1653.18
2219.34,2010.64
2205.62,2120.57
2211.94,2070.89
2241.41,1835.67
453.842,547.8
1121.32,1333
2303.33,1289.63
2211.99,2083.96
2219.1,2030.48
2219.1,2030.48
2343.42,970.968
1571.43,1349.59
2215.87,2070.71
1239.26,2715.35
2568.13,1448.07
2246.74,1835.05
2307.49,1295.27
2234.98,1935.6
2237.29,1914.97
2237.29,1914.97
1956.63,126.718
2223.89,2036.9
2284.96,1531.08
2233.3,1961.08
2320.54,1198.23
2218.56,2086.9
2218.56,2086.9
2217.94,2091.52
2239.45,1927.38
1297.59,2116.7
1091.61,1722.06
2315.11,1287.72
2245.34,1897
1866.97,304.4
2244.31,1908.35
2244.13,1915.35
2232.65,2009.35
2223.09,2088.11
2352.9,998.225
3473,1699.8
3125.3,2497.01
2235.96,2006.04
2268.52,1754.16
1734.72,2114.85
2826.41,1958.82
2362.82,950.151
1233.77,1295.06
2241.09,1991.11
2237.62,2023.79
2226.89,2104.84
2360.09,997.576
2087.83,2038.7
914.102,2501.02
2226.06,2131.97
2368.66,936.157
2225.42,2135.08
2248.08,1956.7
2182.07,2226.85
1451.24,2365.29
2248.28,1966.51
2248.14,1962.08
2267.84,1811.8
1963.58,2326.78
2238.32,2049.09
2264.69,1845.49
2269.37,1806.84
2722.93,1009.08
2431.64,771.616
2251.03,1955.21
2247.31,1988.92
2247.31,1988.92
1321.63,888.219
2721.97,1015.06
2730.65,1013.59
2507.92,2285.59
2367.71,994.547
3269.19,884.938
1353.37,1561.49
2238.22,2081.21
2238.22,2081.21
2254.69,1947.9
1781.31,1480.97
2244.5,2034.66
2260.37,1916.2
2267.41,1857.5
2269.46,1849.09
2269.46,1849.09
2240.4,2076.51
2264,1892.92
2260.61,1924.23
101.539,2980.39
2272.91,1831.4
2277.41,1797.75
2303.74,1579.17
2376.64,960.155
2378.07,957.068
2274.08,1827.94
2686.46,2003.65
2008.61,250.489
1418.89,2939.58
2410.06,715.518
2282.86,1767.65
1566.94,1406.8
2281.46,1777.35
2282.91,1771.04
2260.28,1950.96
2278.06,1816.35
2247.54,2053.29
868.265,17.2593
2267.91,1902.6
2379.67,989.72
2379.67,989.72
2415.7,712.717
2264.13,1945.81
1124.61,773.877
2258.21,1998.36
2248.48,2077.61
2256.58,2010.35
2251.82,2053.94
2255.93,2021.5
2471.04,185.152
2242.98,2121.45
2242.98,2121.45
2388.87,936.108
2246.31,2100.62
2294.59,1724.41
2260.04,1996.13
2260.04,1996.13
2244.49,2115.86
2390.71,928.718
2242,2139.19
2382.2,995.759
3575.19,352.067
1248.74,2807.74
2263.98,1980.57
2263.98,1980.57
2288.83,1794.92
2385.46,991.92
2295.8,1743.1
2293.62,1766.55
2268.95,1957.59
2252.4,2081.92
2388.06,984.894
2388.06,984.894
2268.56,1968.15
2284.58,1845.14
2380.56,1069.08
2416.22,745.066
2283.73,1862.02
2396.84,937.955
1842.81,1911.93
1830.22,1398.48
3230.94,933.32
2254.89,2095.06
2308.11,1662.47
2288.22,1846.29
2273.18,1959.71
2562.37,635.628
2758.7,1065.69
2398.42,944.499
2393.54,986.138
2301.82,1745.38
357.592,1864.6
2279.73,1915.79
1937.15,531.301
2423.82,733.768
2287.89,1862.77
2399.67,957.116
2279.99,1926.98
2279.99,1926.98
2331.87,1524.6
1336.94,1543.11
2334.81,1514.11
2310,1709.76
2392.92,1032.45
2425.85,739.567
2309.34,1713.95
2264.92,2060.52
1595.94,2117.87
2259.9,2099.45
302.749,1971.96
1595,2122.83
1932.47,72.6434
2431.2,724.098
2431.2,724.098
2429.07,741.215
2721.97,1015.06
2313.05,1720.97
2395.48,1052.22
2430.97,745.249
2324.62,1634.69
2426.22,800.217
1455.31,1680.29
2268.37,2078.25
2406.41,974.495
2308.32,1766.6
1260.88,2570.09
2408.15,979.237
1650.35,2545.61
1283.98,892.658
3540.98,140.061
2114.52,2282.76
2305.46,1815.06
2296.38,1885.84
2341.17,1541.31
1089.6,88.3744
681.502,1894.97
2315.18,1748
2267.99,2106.12
3348.32,934.913
2286.14,1964.81
1678.29,50.6521
2416.11,928.072
2410.91,988.379
2440.55,735.146
1510.88,1494.29
2293.82,1926.64
2416.17,951.616
2412.07,992.591
1305.69,1482.8
3887.15,1532.37
3227.91,4.62478
1871.44,1857.12
1874.56,769.702
2271.61,2106.26
1735.17,2941.69
2329.09,1682.32
2329.09,1682.32
2270.98,2112.19
3241.84,2816.89
2297.12,1926.05
1272.32,2468.03
2480.76,437.79
2480.76,437.79
2472.99,492.277
1875.48,1857.35
2292.96,1971.39
2312.46,1829.09
2441.59,794.738
3465.05,1460.98
3811.75,1034.64
2295.07,1968.19
2448.56,741.925
2333.13,1686.94
2290.87,2001.85
2305.7,1903.86
2450.17,739.333
36.4913,1944.45
2288.36,2042.44
2447.02,790.27
2493.11,401.416
2297.51,1977.78
2312.32,1864.15
2446.18,818.17
2277.34,2132.08
2453.26,743.746
1912.91,577.492
2335.51,1707.18
2449.3,794.825
1915.12,2325.49
2283.67,2089.98
2446.27,827.925
851.687,376.578
2293.65,2026.77
2293.65,2026.77
2275.69,2159.67
2483.51,497.784
2397.17,1241.04
2429.19,980.305
2420.78,1057.97
2340.5,1686.91
2502.76,376.714
2454.94,782.924
2318.08,1864.36
2328.72,1786.47
1684.83,2640.47
2312.95,1909.5
2316.61,1881.63
2284.28,2117.61
2339.37,1715.21
2317.17,1886.56
2489.65,492.796
739.282,1722.61
2444.17,900.761
2426.77,1041.8
2459.33,765.882
2325.2,1834.74
2490.64,500.402
2302.33,2006.77
2427.05,1047.36
2332.09,1787.64
2340.42,1729.27
2442.6,929.01
2438.59,969.712
2447.02,888.025
2445.02,914.444
2335.32,1771.2
2313.1,1945.65
2320.51,1886.03
2350.56,1667.56
2451.88,865.307
2338.23,1759.49
1023.7,2068.72
2445.57,931.334
2387.41,1404.47
2451.82,880.369
2389.92,1383.74
2315.68,1943.01
2991.56,1190.9
838.101,855.51
2513.16,442.416
2314.21,1957.6
2314.21,1957.6
2346.06,1727.86
2448.34,928.44
2497.04,499.309
2448.1,935.241
2380.88,1464.37
2330.39,1848.02
2307.27,2011.69
2413.77,1209.48
2305.62,1763.68
2289.95,2141.24
2322.97,1906.2
2551.06,106.349
2487.45,604.9
2337.56,1806.73
2298.95,2085.9
2318.27,1946.4
2416.05,1214.89
2456.37,884.572
2381.77,1475.54
354.864,1336.93
2345.84,1750.62
3302.62,304.429
2341.66,1784.81
2383.22,1471.58
2332.31,1851.32
2332.31,1851.32
2384.23,1468.29
2390.16,1424.66
2448.86,962.715
2489.42,583.982
2489.42,583.982
2329.92,1875.67
2292.89,2139.05
2340.15,1802.42
2301.12,2083.5
579.153,1871.56
2285.4,464.723
2502.52,498.864
2362.7,1641.08
2354.19,1708.16
2363.87,1633.15
1316.78,2938.6
1360.63,1662.46
2443.99,1023.06
2848.01,2352.87
2384.98,1493.35
2320.72,1967.85
2321.89,1965.18
147.044,2947.44
2455.03,963.216
2390.78,1472.53
2447.06,1030.66
2442.86,1046.17
1830.22,1398.48
2466.69,878.445
2299.79,2138.4
2306.37,2088.58
719.522,2331.92
2565.28,27.7056
2366.75,1668.01
2426.7,1224.38
2464.62,924.406
856.83,2648.29
1937.52,1502.33
2324.06,1987.91
2391.58,1496.33
2339.04,1889.93
2339.04,1889.93
2742.08,868.281
2469.32,907.06
2305.23,2137.18
2402.35,1436.54
1778.94,2561.1
2307.95,2120.39
2406.92,1405.83
2406.92,1405.83
2430.39,1221.66
2344.77,1861.81
2401.47,1451.04
2468.41,934.668
2471.81,910.942
2469.77,925.615
5.37576,2250.69
2353.48,1811.26
2477.21,872.459
2403.39,1454.21
2464.62,971.129
2361.07,1768.58
2411.9,1397.06
2396.84,1509.18
2419.97,1333.35
2474.65,916.551
2403.92,1461.36
2310.55,2129.86
2406.15,889.741
2408.67,1432.17
2386.39,1605.09
2350.63,1864.19
597.058,1972.55
2404.94,1474.49
2371.17,1726.91
2420.57,1360.98
2498.33,580.341
2512.63,654.822
2342.9,1932.84
1342.35,2557.23
2337.55,1973.25
2457.9,1046.33
2420.84,1369.91
2544.5,398.506
2405.07,1493.26
2475.39,945.925
2328.52,2038.64
2516.89,638.479
2315.98,2125.01
2406.72,1486.88
2312.86,2153.7
2345.43,1927.9
2512.09,667.031
2517.02,646.367
2339.47,1976.18
2383.91,1659.62
2483.78,912.221
2348.62,1921.26
2494.55,850.941
2487.54,896.79
2528.66,538.279
2550.57,392.469
2408.58,1491.97
1994.46,764.008
2333.51,2030.66
2480.56,945.899
2367.8,1789.94
1528.95,2655.3
2405.76,1523.76
2881.35,2266.49
1843.27,1400.06
2364.02,1822.19
2485.88,921.623
1603.16,2816.45
2220.56,524.92
2521.61,639.526
2483.71,936.643
2466.25,1078.15
2424.5,1395.64
1707.19,668.911
1701.59,2846.51
388.559,2308.97
2020.99,533.292
2487.9,916.666
2359.95,1865.46
2359.95,1865.46
2387.5,1675.7
2387.58,1674.61
2743.62,1619.24
2321.95,2134.49
2411.36,1507.5
2373.5,1781.38
2554.89,408.831
2122.18,874.476
2389.92,1665.28
2360.88,1875.83
1164.82,2844.26
2558.34,401.939
2398.45,1622.45
2345.19,1999.77
2527.31,662.217
2345.46,2007.36
2534.65,623.449
2422.93,1465.44
2490.88,950.265
2490.88,950.265
2377.04,1796.07
2529.56,652.603
2376.14,1800.14
2423.87,1462.15
2487.41,991.152
2492.36,947.158
1113.66,2513.75
2422.8,1480.52
2496.66,917.921
2350.22,1991.22
2373.9,1831.2
2373.9,1831.2
2496.19,928.923
2400.34,1646.8
1273.14,2069.94
2395.7,1685.66
2578.75,297.237
2495.32,953.433
2348.54,2009.26
2539.3,611.759
2531.7,679.76
2128.33,2451.24
2370.11,1876.66
2407.29,1615
2327.36,2159.41
2421.07,1518.68
